n,a,u,v,s,t,scaled,residual
14,0,15,17,15,17,1.0710122641248163,1.0710122641248163
14,1,3,5,6,10,1.4639092192529837,0.7319546096264918
14,1,3,7,6,14,1.46454733390707,0.732273666953535
14,1,3,11,6,22,1.4582019687535779,0.7291009843767889
14,1,3,13,6,26,1.4581798429144752,0.7290899214572376
14,1,3,17,6,34,1.457535377367971,0.7287676886839854
14,1,3,19,6,38,1.4579270458416935,0.7289635229208468
14,1,5,7,10,14,1.457507734197368,0.728753867098684
14,1,5,9,10,18,1.4607723477744228,0.7303861738872114
14,1,5,11,10,22,1.4559997740524748,0.7279998870262374
14,1,5,13,10,26,1.4726101808598127,0.7363050904299063
14,1,5,17,10,34,1.4710614379337343,0.7355307189668672
14,1,5,19,10,38,1.4533711213524019,0.7266855606762009
14,1,7,9,14,18,1.5247993844394174,0.7623996922197087
14,1,7,11,14,22,1.4554739802003012,0.7277369901001506
14,1,7,13,14,26,1.4649125295335252,0.7324562647667626
14,1,7,15,14,30,1.4543919749087462,0.7271959874543731
14,1,7,17,14,34,1.4470068665358962,0.7235034332679481
14,1,7,19,14,38,1.4602354651531815,0.7301177325765907
14,1,9,11,18,22,1.451138418204929,0.7255692091024645
14,1,9,13,18,26,1.4626827121928685,0.7313413560964342
14,1,9,17,18,34,1.4434885311404007,0.7217442655702003
14,1,9,19,18,38,1.4671089473586236,0.7335544736793118
14,1,11,13,22,26,1.458785124760336,0.729392562380168
14,1,11,15,22,30,1.4453298702394617,0.7226649351197308
14,1,11,17,22,34,1.4438133691404873,0.7219066845702437
14,1,11,19,22,38,1.4508397329608953,0.7254198664804477
14,1,13,15,26,30,1.4553075591059297,0.7276537795529648
14,1,13,17,26,34,1.4418262751937918,0.7209131375968959
14,1,13,19,26,38,1.4596755895985671,0.7298377947992836
14,1,15,17,30,34,1.6233889032368192,0.8116944516184096
14,2,3,5,12,20,3.8535712719054316,0.9633928179763579
14,2,3,7,12,28,3.8576203185241678,0.9644050796310419
14,2,3,11,12,44,3.8374640286265524,0.9593660071566381
14,2,3,13,12,52,3.8355298447349915,0.9588824611837479
14,2,3,17,12,68,3.8372697567143863,0.9593174391785966
14,2,3,19,12,76,3.828443595614967,0.9571108989037418
14,2,5,7,20,28,3.833813191833512,0.958453297958378
14,2,5,9,20,36,3.8430845897135377,0.9607711474283844
14,2,5,11,20,44,3.832297294191717,0.9580743235479292
14,2,5,13,20,52,3.8877006311476747,0.9719251577869187
14,2,5,17,20,68,3.9076602391807835,0.9769150597951959
14,2,5,19,20,76,3.8203942830082025,0.9550985707520506
14,2,7,9,28,36,4.0651025320582015,1.0162756330145504
14,2,7,11,28,44,3.832785080181174,0.9581962700452935
14,2,7,13,28,52,3.875211983996312,0.968802995999078
14,2,7,15,28,60,3.8188764235396686,0.9547191058849172
14,2,7,17,28,68,3.794393943072753,0.9485984857681883
14,2,7,19,28,76,3.8297673452000414,0.9574418363000103
14,2,9,11,36,44,3.8162523932733965,0.9540630983183491
14,2,9,13,36,52,3.8677955322739184,0.9669488830684796
14,2,9,17,36,68,3.783058791917546,0.9457646979793864
14,2,9,19,36,76,3.8352890286360903,0.9588222571590226
14,2,11,13,44,52,3.8337300971930772,0.9584325242982693
14,2,11,15,44,60,3.789282273798313,0.9473205684495782
14,2,11,17,44,68,3.7839618944671303,0.9459904736167826
14,2,11,19,44,76,3.823485839381118,0.9558714598452795
14,2,13,15,52,60,3.8233890080412687,0.9558472520103172
14,2,13,17,52,68,3.7735824256806105,0.9433956064201526
14,2,13,19,52,76,3.8702157448488688,0.9675539362122172
14,2,15,17,60,68,4.309623880787755,1.0774059701969387
14,3,3,5,24,40,5.770351138907125,0.7212938923633906
14,3,3,7,24,56,5.803806851794921,0.7254758564743651
14,3,3,11,24,88,5.747378165202265,0.7184222706502831
14,3,3,13,24,104,5.716109830037264,0.714513728754658
14,3,3,17,24,136,5.754651687808457,0.7193314609760572
14,3,3,19,24,152,5.698514718679903,0.7123143398349878
14,3,5,7,40,56,5.7209806881153416,0.7151225860144177
14,3,5,9,40,72,5.715515680975449,0.7144394601219312
14,3,5,11,40,88,5.710886430677514,0.7138608038346892
14,3,5,13,40,104,5.857961112006012,0.7322451390007515
14,3,5,17,40,136,5.966237623559153,0.7457797029448942
14,3,5,19,40,152,5.658936587802816,0.707367073475352
14,3,7,9,56,72,6.293082447628486,0.7866353059535608
14,3,7,11,56,88,5.7195179997139345,0.7149397499642418
14,3,7,13,56,104,5.759089389123623,0.7198861736404528
14,3,7,15,56,120,5.643020763447359,0.7053775954309198
14,3,7,17,56,136,5.629231157846541,0.7036538947308176
14,3,7,19,56,152,5.696207896981539,0.7120259871226924
14,3,9,11,72,88,5.6662854850890625,0.7082856856361328
14,3,9,13,72,104,5.765470470896586,0.7206838088620733
14,3,9,17,72,136,5.576338101651109,0.6970422627063886
14,3,9,19,72,152,5.743879429039399,0.7179849286299249
14,3,11,13,88,104,5.7748943520366085,0.7218617940045761
14,3,11,15,88,120,5.600593001538915,0.7000741251923643
14,3,11,17,88,136,5.63560356972781,0.7044504462159763
14,3,11,19,88,152,5.699394237092665,0.7124242796365832
14,3,13,15,104,120,5.589816377456488,0.698727047182061
14,3,13,17,104,136,5.605876348056267,0.7007345435070333
14,3,13,19,104,152,5.770364052028526,0.7212955065035658
14,3,15,17,120,136,7.377148743014928,0.922143592876866
14,4,3,5,48,80,15.235789540905449,0.9522368463065906
14,4,3,7,48,112,15.32392577319055,0.9577453608244094
14,4,3,11,48,176,15.121531259569258,0.9450957037230786
14,4,3,13,48,208,14.976151732696932,0.9360094832935583
14,4,3,17,48,272,15.227333474392216,0.9517083421495135
14,4,3,19,48,304,14.86763942513211,0.9292274640707568
14,4,5,7,80,112,15.07254511003906,0.9420340693774413
14,4,5,9,80,144,15.085271058816307,0.9428294411760192
14,4,5,11,80,176,15.051588324809412,0.9407242703005883
14,4,5,13,80,208,15.475340419537934,0.9672087762211209
14,4,5,17,80,272,16.625904058130494,1.039119003633156
14,4,5,19,80,304,14.727949192596455,0.9204968245372784
14,4,7,9,112,144,16.665145541390512,1.041571596336907
14,4,7,11,112,176,15.219500231374571,0.9512187644609107
14,4,7,13,112,208,15.283834395292555,0.9552396497057847
14,4,7,15,112,240,14.715355494321217,0.9197097183950761
14,4,7,17,112,272,14.639267465341083,0.9149542165838177
14,4,7,19,112,304,14.849235974537194,0.9280772484085746
14,4,9,11,144,176,14.880540678444742,0.9300337924027964
14,4,9,13,144,208,15.539146959369447,0.9711966849605904
14,4,9,17,144,272,14.350869063635074,0.8969293164771921
14,4,9,19,144,304,14.761529004754214,0.9225955627971384
14,4,11,13,176,208,15.325436230100856,0.9578397643813035
14,4,11,15,176,240,14.69745770735921,0.9185911067099506
14,4,11,17,176,272,15.131702652612791,0.9457314157882994
14,4,11,19,176,304,14.88222823927309,0.9301392649545681
14,4,13,15,208,240,14.54524952694355,0.9090780954339719
14,4,13,17,208,272,14.527004226382576,0.907937764148911
14,4,13,19,208,304,15.502460437765658,0.9689037773603536
14,4,15,17,240,272,21.29328725202577,1.3308304532516106
14,5,3,5,96,160,23.29072918802523,0.7278352871257885
14,5,3,7,96,224,23.656367700467975,0.7392614906396242
14,5,3,11,96,352,22.455139506980878,0.7017231095931524
14,5,3,13,96,416,22.1969227775112,0.693653836797225
14,5,3,17,96,544,23.323586016242423,0.7288620630075757
14,5,3,19,96,608,21.637346206084313,0.6761670689401348
14,5,5,7,160,224,22.357300017658133,0.6986656255518167
14,5,5,9,160,288,22.650549336761785,0.7078296667738058
14,5,5,11,160,352,22.185171114345565,0.6932865973232989
14,5,5,13,160,416,24.362523565334858,0.7613288614167143
14,5,5,17,160,544,30.845464324727438,0.9639207601477324
14,5,5,19,160,608,21.84817255421568,0.68275539231924
14,5,7,9,224,288,26.163888999385456,0.8176215312307955
14,5,7,11,224,352,22.52504933420402,0.7039077916938756
14,5,7,13,224,416,22.822792076522997,0.7132122523913437
14,5,7,15,224,480,21.138607918220252,0.6605814974443829
14,5,7,17,224,544,20.426383824929285,0.6383244945290402
14,5,7,19,224,608,21.125995264477176,0.6601873520149117
14,5,9,11,288,352,21.9032476580892,0.6844764893152875
14,5,9,13,288,416,24.186639518562462,0.7558324849550769
14,5,9,17,288,544,20.587068941161142,0.6433459044112857
14,5,9,19,288,608,21.362304818782146,0.6675720255869421
14,5,11,13,352,416,22.948301438777865,0.7171344199618083
14,5,11,15,352,480,21.675167244710558,0.6773489763972049
14,5,11,17,352,544,20.762241362638438,0.6488200425824512
14,5,11,19,352,608,22.643335434240107,0.7076042323200034
14,5,13,15,416,480,20.50117944966201,0.6406618578019379
14,5,13,17,416,544,20.742675549781882,0.6482086109306838
14,5,13,19,416,608,21.52885092768784,0.672776591490245
14,5,15,17,480,544,62.33371346569548,1.9479285458029838
14,6,3,5,192,320,61.7547490335133,0.9649179536486453
14,6,3,7,192,448,61.763675342264754,0.9650574272228868
14,6,3,11,192,704,60.05932927344845,0.938427019897632
14,6,3,13,192,832,57.91876466145139,0.904980697835178
14,6,3,17,192,1088,63.285823603317795,0.9888409938018405
14,6,3,19,192,1216,57.553803721610066,0.8992781831501573
14,6,5,7,320,448,57.794751703419614,0.9030429953659315
14,6,5,9,320,576,60.31733366038963,0.942458338443588
14,6,5,11,320,704,58.69322342263451,0.9170816159786642
14,6,5,13,320,832,66.80167385218502,1.043776153940391
14,6,5,17,320,1088,96.13701295020701,1.5021408273469845
14,6,5,19,320,1216,61.037782413095364,0.9537153502046151
14,6,7,9,448,576,70.96591960262525,1.1088424937910195
14,6,7,11,448,704,59.612589348696375,0.9314467085733809
14,6,7,13,448,832,59.77251158215053,0.933945493471102
14,6,7,15,448,960,51.09185226830922,0.7983101916923315
14,6,7,17,448,1088,49.729168303120304,0.7770182547362547
14,6,7,19,448,1216,55.98658747351696,0.8747904292737025
14,6,9,11,576,704,59.59319654286412,0.9311436959822519
14,6,9,13,576,832,71.0449598336674,1.1100774974010532
14,6,9,17,576,1088,51.49620760942214,0.804628243897221
14,6,9,19,576,1216,55.544277206367894,0.8678793313494984
14,6,11,13,704,832,59.52913216411797,0.9301426900643432
14,6,11,15,704,960,55.22499690838315,0.8628905766934867
14,6,11,17,704,1088,53.732920129607834,0.8395768770251224
14,6,11,19,704,1216,57.969370541356284,0.9057714147086919
14,6,13,15,832,960,48.16805508624193,0.7526258607225301
14,6,13,17,832,1088,46.49338532086488,0.7264591456385138
14,6,13,19,832,1216,59.058920930772935,0.9227956395433271
14,6,15,17,960,1088,238.89013366686896,3.7326583385448275
15,0,3,5,3,5,1.0006385265538544,1.0006385265538544
15,0,3,7,3,7,1.000462740899311,1.000462740899311
15,0,3,11,3,11,0.9996123006645313,0.9996123006645313
15,0,3,13,3,13,0.9996364053299794,0.9996364053299794
15,0,3,17,3,17,1.0005462264452993,1.0005462264452993
15,0,3,19,3,19,0.9993061747273952,0.9993061747273952
15,0,5,7,5,7,0.9995713373881667,0.9995713373881667
15,0,5,9,5,9,1.0001294790401016,1.0001294790401016
15,0,5,11,5,11,0.9994207175780189,0.9994207175780189
15,0,5,13,5,13,1.0017398783241134,1.0017398783241134
15,0,5,17,5,17,1.0089483281507439,1.0089483281507439
15,0,5,19,5,19,0.9985946571795434,0.9985946571795434
15,0,7,9,7,9,1.0226813948595093,1.0226813948595093
15,0,7,11,7,11,0.9990476589194306,0.9990476589194306
15,0,7,13,7,13,1.002233194419067,1.002233194419067
15,0,7,15,7,15,0.9990323700067859,0.9990323700067859
15,0,7,17,7,17,0.9984232315728632,0.9984232315728632
15,0,7,19,7,19,0.9993851699815544,0.9993851699815544
15,0,9,11,9,11,0.9982823282594725,0.9982823282594725
15,0,9,13,9,13,1.0012890757867514,1.0012890757867514
15,0,9,17,9,17,0.998523471473048,0.998523471473048
15,0,9,19,9,19,0.9990219412214583,0.9990219412214583
15,0,11,13,11,13,0.9979097187010716,0.9979097187010716
15,0,11,15,11,15,0.997325904194921,0.997325904194921
15,0,11,17,11,17,0.9973358065424879,0.9973358065424879
15,0,11,19,11,19,0.9985971476144778,0.9985971476144778
15,0,13,15,13,15,0.9996734439045903,0.9996734439045903
15,0,13,17,13,17,0.998716396208362,0.998716396208362
15,0,13,19,13,19,0.9981589238055006,0.9981589238055006
15,0,15,17,15,17,1.0661555540897116,1.0661555540897116
15,1,3,5,6,10,1.46240961717423,0.731204808587115
15,1,3,7,6,14,1.4626203826050215,0.7313101913025107
15,1,3,11,6,22,1.460012592631215,0.7300062963156075
15,1,3,13,6,26,1.459604211061755,0.7298021055308775
15,1,3,17,6,34,1.4616698926509692,0.7308349463254846
15,1,3,19,6,38,1.4587721020171582,0.7293860510085791
15,1,5,7,10,14,1.4586629142803538,0.7293314571401769
15,1,5,9,10,18,1.4603415467238043,0.7301707733619022
15,1,5,11,10,22,1.4586209881845396,0.7293104940922698
15,1,5,13,10,26,1.4666771498283393,0.7333385749141696
15,1,5,17,10,34,1.477207319769315,0.7386036598846575
15,1,5,19,10,38,1.455809790246893,0.7279048951234465
15,1,7,9,14,18,1.5206355969955911,0.7603177984977956
15,1,7,11,14,22,1.4576065477800746,0.7288032738900373
15,1,7,13,14,26,1.4651315487240129,0.7325657743620064
15,1,7,15,14,30,1.456875722805905,0.7284378614029525
15,1,7,17,14,34,1.4534484075283105,0.7267242037641553
15,1,7,19,14,38,1.4604806233285148,0.7302403116642574
15,1,9,11,18,22,1.4553409288027637,0.7276704644013818
15,1,9,13,18,26,1.4636966811971959,0.7318483405985979
15,1,9,17,18,34,1.4541296902728187,0.7270648451364093
15,1,9,19,18,38,1.4604616696467523,0.7302308348233761
15,1,11,13,22,26,1.4564370459893812,0.7282185229946906
15,1,11,15,22,30,1.451472126497798,0.725736063248899
15,1,11,17,22,34,1.4506649877103566,0.7253324938551783
15,1,11,19,22,38,1.456087490796968,0.728043745398484
15,1,13,15,26,30,1.4583614345357252,0.7291807172678626
15,1,13,17,26,34,1.4557128874196326,0.7278564437098163
15,1,13,19,26,38,1.4565822105394504,0.7282911052697252
15,1,15,17,30,34,1.6138281198057651,0.8069140599028826
15,2,3,5,12,20,3.8507164499915483,0.9626791124978871
15,2,3,7,12,28,3.849093477131982,0.9622733692829954
15,2,3,11,12,44,3.8390809907119494,0.9597702476779874
15,2,3,13,12,52,3.8405498607516453,0.9601374651879113
15,2,3,17,12,68,3.8448429559104995,0.9612107389776249
15,2,3,19,12,76,3.8385211781846067,0.9596302945461517
15,2,5,7,20,28,3.836854109589581,0.9592135273973953
15,2,5,9,20,36,3.8438875103805628,0.9609718775951407
15,2,5,11,20,44,3.8360029070001986,0.9590007267500497
15,2,5,13,20,52,3.863965952775337,0.9659914881938343
15,2,5,17,20,68,3.9064179860569603,0.9766044965142401
15,2,5,19,20,76,3.8284389630499294,0.9571097407624823
15,2,7,9,28,36,4.033360259942887,1.0083400649857217
15,2,7,11,28,44,3.8335105703888988,0.9583776425972247
15,2,7,13,28,52,3.8686210055556765,0.9671552513889191
15,2,7,15,28,60,3.8282284446867854,0.9570571111716963
15,2,7,17,28,68,3.817231559510867,0.9543078898777168
15,2,7,19,28,76,3.840363631162792,0.960090907790698
15,2,9,11,36,44,3.825013064770629,0.9562532661926573
15,2,9,13,36,52,3.8556301075858785,0.9639075268964696
15,2,9,17,36,68,3.81884429280473,0.9547110732011825
15,2,9,19,36,76,3.8348046075565367,0.9587011518891342
15,2,11,13,44,52,3.8228721899361418,0.9557180474840354
15,2,11,15,44,60,3.8080711876384727,0.9520177969096182
15,2,11,17,44,68,3.8018720127515713,0.9504680031878928
15,2,11,19,44,76,3.834443312097825,0.9586108280244563
15,2,13,15,52,60,3.8332429523532157,0.9583107380883039
15,2,13,17,52,68,3.8231590480193165,0.9557897620048291
15,2,13,19,52,76,3.841069467399928,0.960267366849982
15,2,15,17,60,68,4.317653570625362,1.0794133926563405
15,3,3,5,24,40,5.795572160845783,0.7244465201057229
15,3,3,7,24,56,5.799688691562311,0.7249610864452889
15,3,3,11,24,88,5.759136333328143,0.7198920416660178
15,3,3,13,24,104,5.756452385363464,0.719556548170433
15,3,3,17,24,136,5.768572735046217,0.7210715918807771
15,3,3,19,24,152,5.739991046583554,0.7174988808229442
15,3,5,7,40,56,5.750591679863887,0.7188239599829859
15,3,5,9,40,72,5.767699628704587,0.7209624535880734
15,3,5,11,40,88,5.7429821861342045,0.7178727732667756
15,3,5,13,40,104,5.854156553839604,0.7317695692299505
15,3,5,17,40,136,5.908664291165781,0.7385830363957226
15,3,5,19,40,152,5.709444241721051,0.7136805302151313
15,3,7,9,56,72,6.348855724004762,0.7936069655005953
15,3,7,11,56,88,5.737868940614515,0.7172336175768144
15,3,7,13,56,104,5.81972883690227,0.7274661046127837
15,3,7,15,56,120,5.715290143826575,0.7144112679783219
15,3,7,17,56,136,5.664589651513235,0.7080737064391543
15,3,7,19,56,152,5.782444823809969,0.7228056029762461
15,3,9,11,72,88,5.709477587648816,0.713684698456102
15,3,9,13,72,104,5.786948057343959,0.7233685071679948
15,3,9,17,72,136,5.664904151729723,0.7081130189662154
15,3,9,19,72,152,5.761579693478277,0.7201974616847846
15,3,11,13,88,104,5.768045435254349,0.7210056794067936
15,3,11,15,88,120,5.647424810449817,0.7059281013062271
15,3,11,17,88,136,5.641006056215247,0.7051257570269058
15,3,11,19,88,152,5.7254735593130714,0.7156841949141339
15,3,13,15,104,120,5.726761040956107,0.7158451301195133
15,3,13,17,104,136,5.680366304749013,0.7100457880936266
15,3,13,19,104,152,5.757485641298085,0.7196857051622606
15,3,15,17,120,136,6.941454859156742,0.8676818573945928
15,4,3,5,48,80,15.254346313872924,0.9533966446170578
15,4,3,7,48,112,15.228912004126784,0.951807000257924
15,4,3,11,48,176,15.144729966290434,0.9465456228931521
15,4,3,13,48,208,15.101882184870636,0.9438676365544147
15,4,3,17,48,272,15.19520789624169,0.9497004935151057
15,4,3,19,48,304,15.046655727484557,0.9404159829677848
15,4,5,7,80,112,15.079993107722128,0.942499569232633
15,4,5,9,80,144,15.146463932344425,0.9466539957715265
15,4,5,11,80,176,15.093325912743701,0.9433328695464813
15,4,5,13,80,208,15.362342116884045,0.9601463823052528
15,4,5,17,80,272,15.848978790192813,0.9905611743870508
15,4,5,19,80,304,14.954338275827517,0.9346461422392198
15,4,7,9,112,144,16.815558798786547,1.0509724249241592
15,4,7,11,112,176,15.091068022833873,0.9431917514271171
15,4,7,13,112,208,15.411612243472831,0.9632257652170519
15,4,7,15,112,240,14.873600607800268,0.9296000379875168
15,4,7,17,112,272,14.809524859800929,0.925595303737558
15,4,7,19,112,304,15.122536833981107,0.9451585521238192
15,4,9,11,144,176,14.967968558204856,0.9354980348878035
15,4,9,13,144,208,15.264751981119922,0.9540469988199951
15,4,9,17,144,272,14.762783981054298,0.9226739988158936
15,4,9,19,144,304,14.996218458760152,0.9372636536725095
15,4,11,13,176,208,15.05067387306529,0.9406671170665806
15,4,11,15,176,240,14.685597794129498,0.9178498621330936
15,4,11,17,176,272,14.739350343317733,0.9212093964573583
15,4,11,19,176,304,15.169621335270524,0.9481013334544077
15,4,13,15,208,240,14.842886939526586,0.9276804337204116
15,4,13,17,208,272,14.791506038671287,0.9244691274169554
15,4,13,19,208,304,15.30945150892849,0.9568407193080306
15,4,15,17,240,272,18.922733474827865,1.1826708421767416
15,5,3,5,96,160,23.10402535975586,0.7220007924923706
15,5,3,7,96,224,23.22517414291147,0.7257866919659834
15,5,3,11,96,352,22.762279335004308,0.7113212292188846
15,5,3,13,96,416,22.54955469581835,0.7046735842443235
15,5,3,17,96,544,23.143630615985828,0.7232384567495571
15,5,3,19,96,608,22.36075091412512,0.69877346606641
15,5,5,7,160,224,22.64763821722909,0.7077386942884091
15,5,5,9,160,288,22.663408273979964,0.7082315085618739
15,5,5,11,160,352,22.409366600796492,0.7002927062748904
15,5,5,13,160,416,23.549515885569072,0.7359223714240335
15,5,5,17,160,544,24.91840830041236,0.7787002593878862
15,5,5,19,160,608,22.07779532616621,0.6899311039426941
15,5,7,9,224,288,27.734240330793032,0.8666950103372822
15,5,7,11,224,352,22.557916092389853,0.7049348778871829
15,5,7,13,224,416,23.071974660918823,0.7209992081537132
15,5,7,15,224,480,21.98601829046735,0.6870630715771047
15,5,7,17,224,544,21.633827334949856,0.676057104217183
15,5,7,19,224,608,22.980958747952332,0.7181549608735104
15,5,9,11,288,352,22.123975549221093,0.6913742359131592
15,5,9,13,288,416,22.681407303350817,0.708793978229713
15,5,9,17,288,544,21.557739306507823,0.6736793533283695
15,5,9,19,288,608,22.14748869176019,0.692109021617506
15,5,11,13,352,416,22.83114294117782,0.7134732169118069
15,5,11,15,352,480,21.539279131466117,0.6731024728583161
15,5,11,17,352,544,21.77016048293772,0.6803175150918037
15,5,11,19,352,608,22.756180377247183,0.7111306367889745
15,5,13,15,416,480,21.856941373064437,0.6830294179082637
15,5,13,17,416,544,21.916263355234612,0.6848832298510816
15,5,13,19,416,608,23.18080246706563,0.7244000770958009
15,5,15,17,480,544,40.27323733056445,1.258538666580139
15,6,3,5,192,320,61.15615479667135,0.9555649186979899
15,6,3,7,192,448,61.347535535767435,0.9585552427463662
15,6,3,11,192,704,59.40521223755336,0.9282064412117712
15,6,3,13,192,832,59.638969581061325,0.9318588997040832
15,6,3,17,192,1088,61.96108747204719,0.9681419917507373
15,6,3,19,192,1216,57.89501588803018,0.9046096232504716
15,6,5,7,320,448,60.18658108142325,0.9404153293972383
15,6,5,9,320,576,60.23602325934924,0.9411878634273319
15,6,5,11,320,704,58.61142927726907,0.9158035824573292
15,6,5,13,320,832,63.804007715112284,0.9969376205486294
15,6,5,17,320,1088,74.41126139308972,1.1626759592670268
15,6,5,19,320,1216,57.504681688507404,0.8985106513829282
15,6,7,9,448,576,74.6733525915725,1.1667711342433202
15,6,7,11,448,704,59.630419189603536,0.9317252998375553
15,6,7,13,448,832,65.25098910369573,1.0195467047452458
15,6,7,15,448,960,57.24562810806827,0.8944629391885667
15,6,7,17,448,1088,56.21286778222971,0.8783260590973392
15,6,7,19,448,1216,59.97273446413812,0.9370739760021581
15,6,9,11,576,704,57.52047401972748,0.8987574065582419
15,6,9,13,576,832,63.87928531224894,0.9981138330038897
15,6,9,17,576,1088,55.24810241731194,0.8632516002704991
15,6,9,19,576,1216,55.09767881163916,0.8609012314318619
15,6,11,13,704,832,61.22050165539905,0.9565703383656101
15,6,11,15,704,960,55.83218839915211,0.8723779437367517
15,6,11,17,704,1088,59.18468597718041,0.9247607183934439
15,6,11,19,704,1216,61.62898277456375,0.9629528558525586
15,6,13,15,832,960,57.88073343397351,0.9043864599058361
15,6,13,17,832,1088,57.93409083506044,0.9052201692978193
15,6,13,19,832,1216,63.90107826076138,0.9984543478243966
15,6,15,17,960,1088,123.7790421307799,1.934047533293436
16,0,3,5,3,5,1.0003601264445834,1.0003601264445834
16,0,3,7,3,7,1.0003249277747743,1.0003249277747743
16,0,3,11,3,11,0.9998513569769594,0.9998513569769594
16,0,3,13,3,13,0.9999198250992025,0.9999198250992025
16,0,3,17,3,17,1.0002831814798538,1.0002831814798538
16,0,3,19,3,19,0.9997691061088382,0.9997691061088382
16,0,5,7,5,7,0.9998012858492356,0.9998012858492356
16,0,5,9,5,9,1.0000961132336128,1.0000961132336128
16,0,5,11,5,11,0.9997114868084638,0.9997114868084638
16,0,5,13,5,13,1.0010420300240306,1.0010420300240306
16,0,5,17,5,17,1.0042095234239579,1.0042095234239579
16,0,5,19,5,19,0.9994060112482789,0.9994060112482789
16,0,7,9,7,9,1.0095447705270046,1.0095447705270046
16,0,7,11,7,11,0.9995376958585611,0.9995376958585611
16,0,7,13,7,13,1.0012852200468645,1.0012852200468645
16,0,7,15,7,15,0.999719838426399,0.999719838426399
16,0,7,17,7,17,0.9993418530948119,0.9993418530948119
16,0,7,19,7,19,0.999889268811901,0.999889268811901
16,0,9,11,9,11,0.9991719055946935,0.9991719055946935
16,0,9,13,9,13,1.000946676091893,1.000946676091893
16,0,9,17,9,17,0.9992711589867843,0.9992711589867843
16,0,9,19,9,19,0.9994443954922216,0.9994443954922216
16,0,11,13,11,13,0.9989635978740153,0.9989635978740153
16,0,11,15,11,15,0.9987681663448286,0.9987681663448286
16,0,11,17,11,17,0.998784313974155,0.998784313974155
16,0,11,19,11,19,0.9992697323678301,0.9992697323678301
16,0,13,15,13,15,1.0000943550092396,1.0000943550092396
16,0,13,17,13,17,0.999423957591423,0.999423957591423
16,0,13,19,13,19,0.9993246024670506,0.9993246024670506
16,0,15,17,15,17,1.047704275569162,1.047704275569162
16,1,3,5,6,10,1.4612355083185846,0.7306177541592923
16,1,3,7,6,14,1.4625234752028493,0.7312617376014247
16,1,3,11,6,22,1.4602334489090472,0.7301167244545236
16,1,3,13,6,26,1.4600926235179974,0.7300463117589987
16,1,3,17,6,34,1.4609550316549882,0.7304775158274941
16,1,3,19,6,38,1.4595468342105928,0.7297734171052964
16,1,5,7,10,14,1.460048389467644,0.730024194733822
16,1,5,9,10,18,1.4601986815687233,0.7300993407843617
16,1,5,11,10,22,1.459633998758254,0.729816999379127
16,1,5,13,10,26,1.4643690253484907,0.7321845126742453
16,1,5,17,10,34,1.4686746049907848,0.7343373024953924
16,1,5,19,10,38,1.4580455023342747,0.7290227511671373
16,1,7,9,14,18,1.4873520813803407,0.7436760406901703
16,1,7,11,14,22,1.4592782309131518,0.7296391154565759
16,1,7,13,14,26,1.4631161990087476,0.7315580995043738
16,1,7,15,14,30,1.45950504399581,0.729752521997905
16,1,7,17,14,34,1.457668133886364,0.728834066943182
16,1,7,19,14,38,1.4610589652973915,0.7305294826486958
16,1,9,11,18,22,1.4575966418845747,0.7287983209422874
16,1,9,13,18,26,1.4620304454691122,0.7310152227345561
16,1,9,17,18,34,1.4568224865808506,0.7284112432904253
16,1,9,19,18,38,1.4603784423307686,0.7301892211653843
16,1,11,13,22,26,1.458172181140037,0.7290860905700185
16,1,11,15,22,30,1.4559848614434912,0.7279924307217456
16,1,11,17,22,34,1.4556601529206448,0.7278300764603224
16,1,11,19,22,38,1.4576322762748475,0.7288161381374237
16,1,13,15,26,30,1.460045125553479,0.7300225627767395
16,1,13,17,26,34,1.4572397704123765,0.7286198852061883
16,1,13,19,26,38,1.458452754651449,0.7292263773257245
16,1,15,17,30,34,1.5580696166431562,0.7790348083215781
16,2,3,5,12,20,3.8468872948235386,0.9617218237058847
16,2,3,7,12,28,3.847823514242977,0.9619558785607443
16,2,3,11,12,44,3.8428283158355367,0.9607070789588842
16,2,3,13,12,52,3.8419527375862192,0.9604881843965548
16,2,3,17,12,68,3.8437723913431507,0.9609430978357877
16,2,3,19,12,76,3.840935230050187,0.9602338075125467
16,2,5,7,20,28,3.8398819958136667,0.9599704989534167
16,2,5,9,20,36,3.8435346488292055,0.9608836622073014
16,2,5,11,20,44,3.8402832106097593,0.9600708026524398
16,2,5,13,20,52,3.8550771310220653,0.9637692827555163
16,2,5,17,20,68,3.873783734598659,0.9684459336496648
16,2,5,19,20,76,3.8347413290696606,0.9586853322674151
16,2,7,9,28,36,3.9239350138208464,0.9809837534552116
16,2,7,11,28,44,3.8395171017954337,0.9598792754488584
16,2,7,13,28,52,3.853897970784721,0.9634744926961802
16,2,7,15,28,60,3.8367812069641034,0.9591953017410259
16,2,7,17,28,68,3.831493751007847,0.9578734377519618
16,2,7,19,28,76,3.8425247264111615,0.9606311816027904
16,2,9,11,36,44,3.8342690596811,0.958567264920275
16,2,9,13,36,52,3.849589886758494,0.9623974716896235
16,2,9,17,36,68,3.8288001170324795,0.9572000292581199
16,2,9,19,36,76,3.8396586852049563,0.9599146713012391
16,2,11,13,44,52,3.8329904971009747,0.9582476242752437
16,2,11,15,44,60,3.827032557017809,0.9567581392544523
16,2,11,17,44,68,3.824555630076105,0.9561389075190263
